ID,URL,Name,Make,Day/Night,Environment,ShotType,Date,No_of_faces,Captions,Action,Location
CSK-148.jpg,https://drive.google.com/file/d/1ToeS7vlwSTgFKxtVOCThQw7Mxd1VsxKn/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around each other', 'there are many men gathered around a cake', 'a group of men standing around a table cut into a cake']",celebrating,Chennai
CSK-148.jpg,https://drive.google.com/file/d/1ToeS7vlwSTgFKxtVOCThQw7Mxd1VsxKn/view?usp=drivesdk,Tushar Deshpande,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around each other', 'there are many men gathered around a cake', 'a group of men standing around a table cut into a cake']",celebrating,Chennai
CSK-144.jpg,https://drive.google.com/file/d/1dT7Js3CDO0HiRGrqTih_1-EKOWv8ZDAO/view?usp=drivesdk,Tushar Deshpande,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around a table wearing cricketball uniforms', 'a group of young men standing around a table', 'some men in a living room with one person shaking hands']",celebrating,Chennai
CSK-144.jpg,https://drive.google.com/file/d/1dT7Js3CDO0HiRGrqTih_1-EKOWv8ZDAO/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around a table wearing cricketball uniforms', 'a group of young men standing around a table', 'some men in a living room with one person shaking hands']",celebrating,Chennai
CSK-144.jpg,https://drive.google.com/file/d/1dT7Js3CDO0HiRGrqTih_1-EKOWv8ZDAO/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around a table wearing cricketball uniforms', 'a group of young men standing around a table', 'some men in a living room with one person shaking hands']",celebrating,Chennai
CSK-144.jpg,https://drive.google.com/file/d/1dT7Js3CDO0HiRGrqTih_1-EKOWv8ZDAO/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around a table wearing cricketball uniforms', 'a group of young men standing around a table', 'some men in a living room with one person shaking hands']",celebrating,Chennai
CSK-144.jpg,https://drive.google.com/file/d/1dT7Js3CDO0HiRGrqTih_1-EKOWv8ZDAO/view?usp=drivesdk,Ajay Mandal,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of men standing around a table wearing cricketball uniforms', 'a group of young men standing around a table', 'some men in a living room with one person shaking hands']",celebrating,Chennai
CSK-139.jpg,https://drive.google.com/file/d/1lvl08KVArBGABeEAtMpv5Wa4MSfzEBYF/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of people stand around a table with a cake on it', 'two men look at an item on the table', 'a couple of men standing around a table with a cake']",celebrating,Chennai
CSK-139.jpg,https://drive.google.com/file/d/1lvl08KVArBGABeEAtMpv5Wa4MSfzEBYF/view?usp=drivesdk,Ajay Mandal,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of people stand around a table with a cake on it', 'two men look at an item on the table', 'a couple of men standing around a table with a cake']",celebrating,Chennai
CSK-139.jpg,https://drive.google.com/file/d/1lvl08KVArBGABeEAtMpv5Wa4MSfzEBYF/view?usp=drivesdk,Simarjeet Singh,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of people stand around a table with a cake on it', 'two men look at an item on the table', 'a couple of men standing around a table with a cake']",celebrating,Chennai
CSK-139.jpg,https://drive.google.com/file/d/1lvl08KVArBGABeEAtMpv5Wa4MSfzEBYF/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,indoor,close,15/05/2023,7,"['a group of people stand around a table with a cake on it', 'two men look at an item on the table', 'a couple of men standing around a table with a cake']",celebrating,Chennai
CSK Practice 25-05-2023-125.jpg,https://drive.google.com/file/d/1fT1L5_NOoLeIb2TmBnnZst977j6CVSdi/view?usp=drivesdk,Ms Dhoni,Fujifilm,night,outdoor,close,25/05/2023,7,"['several people standing around a woman holding an infant', 'a group of people in different colored outfits', 'some people are in blue jerseys talking to one another']",speaking,Chennai
CSK Practice 25-05-2023-125.jpg,https://drive.google.com/file/d/1fT1L5_NOoLeIb2TmBnnZst977j6CVSdi/view?usp=drivesdk,Sanjay Natarajan,Fujifilm,night,outdoor,close,25/05/2023,7,"['several people standing around a woman holding an infant', 'a group of people in different colored outfits', 'some people are in blue jerseys talking to one another']",speaking,Chennai
CSK Practice 25-05-2023-125.jpg,https://drive.google.com/file/d/1fT1L5_NOoLeIb2TmBnnZst977j6CVSdi/view?usp=drivesdk,R Russell,Fujifilm,night,outdoor,close,25/05/2023,7,"['several people standing around a woman holding an infant', 'a group of people in different colored outfits', 'some people are in blue jerseys talking to one another']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Dwayne Bravo,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Shivam Dube,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Ben Stokes,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
2023_0517_14305300.jpg,https://drive.google.com/file/d/14cvLUq8KirJNO-qRtvOHIf_kcNsSaece/view?usp=drivesdk,Dwayne Bravo,Fujifilm,day,outdoor,close,17/05/2023,7,"['a panel of four men sit on chairs on stage talking', ""the panel discussion on the indian cricket team's upcoming album"", 'three guys sitting down in front of a photo of a man']",speaking,Chennai
DSCF2367.JPG,https://drive.google.com/file/d/1LRQ5mjb_ffB54MhZTaY0wr-uEMFhwo6a/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting around a white couch', 'a group of men sitting around each other in chairs', 'three men with different colored shirts sitting around a table']",speaking,Chennai
DSCF2367.JPG,https://drive.google.com/file/d/1LRQ5mjb_ffB54MhZTaY0wr-uEMFhwo6a/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting around a white couch', 'a group of men sitting around each other in chairs', 'three men with different colored shirts sitting around a table']",speaking,Chennai
DSCF2367.JPG,https://drive.google.com/file/d/1LRQ5mjb_ffB54MhZTaY0wr-uEMFhwo6a/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting around a white couch', 'a group of men sitting around each other in chairs', 'three men with different colored shirts sitting around a table']",speaking,Chennai
DSCF2367.JPG,https://drive.google.com/file/d/1LRQ5mjb_ffB54MhZTaY0wr-uEMFhwo6a/view?usp=drivesdk,Ambati Rayudu,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting around a white couch', 'a group of men sitting around each other in chairs', 'three men with different colored shirts sitting around a table']",speaking,Chennai
DSCF2367.JPG,https://drive.google.com/file/d/1LRQ5mjb_ffB54MhZTaY0wr-uEMFhwo6a/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting around a white couch', 'a group of men sitting around each other in chairs', 'three men with different colored shirts sitting around a table']",speaking,Chennai
CSK-581.jpg,https://drive.google.com/file/d/1Yloqm-MliHLJn1d-zABYKjyRwF2ytHaH/view?usp=drivesdk,Shaik Rasheed,Fujifilm,night,outdoor,close,30/05/2023,7,"['team members holding up a trophy with the number 3 on it', 'the cricket team is celebrating with a trophy', 'the players pose together with the trophy after winning the match']",award ceremony,Chennai
CSK-581.jpg,https://drive.google.com/file/d/1Yloqm-MliHLJn1d-zABYKjyRwF2ytHaH/view?usp=drivesdk,Bhagath Varma,Fujifilm,night,outdoor,close,30/05/2023,7,"['team members holding up a trophy with the number 3 on it', 'the cricket team is celebrating with a trophy', 'the players pose together with the trophy after winning the match']",award ceremony,Chennai
CSK-5.jpg,https://drive.google.com/file/d/1OPBuFgM3S2LYhHq3qV1NLBfMXrAR9EyZ/view?usp=drivesdk,Prashant Solanki,Fujifilm,night,outdoor,close,14/05/2023,7,"['a group of people standing around each other', 'a group of men in uniform walking on a field', 'a group of men in yellow jerseys standing together']",walking,Chennai
CSK-5.jpg,https://drive.google.com/file/d/1OPBuFgM3S2LYhHq3qV1NLBfMXrAR9EyZ/view?usp=drivesdk,R Russell,Fujifilm,night,outdoor,close,14/05/2023,7,"['a group of people standing around each other', 'a group of men in uniform walking on a field', 'a group of men in yellow jerseys standing together']",walking,Chennai
CSK-5.jpg,https://drive.google.com/file/d/1OPBuFgM3S2LYhHq3qV1NLBfMXrAR9EyZ/view?usp=drivesdk,Ajay Mandal,Fujifilm,night,outdoor,close,14/05/2023,7,"['a group of people standing around each other', 'a group of men in uniform walking on a field', 'a group of men in yellow jerseys standing together']",walking,Chennai
CSK-5.jpg,https://drive.google.com/file/d/1OPBuFgM3S2LYhHq3qV1NLBfMXrAR9EyZ/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,night,outdoor,close,14/05/2023,7,"['a group of people standing around each other', 'a group of men in uniform walking on a field', 'a group of men in yellow jerseys standing together']",walking,Chennai
DSCF2386.JPG,https://drive.google.com/file/d/1PQRlkAEWKveoykPXrOB2HTOt6sJx8DPr/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting in white couches', 'the men in yellow shirts are on a white couch', 'a group of men sitting on a stage in front of an advertisement']",sitting,Chennai
DSCF2386.JPG,https://drive.google.com/file/d/1PQRlkAEWKveoykPXrOB2HTOt6sJx8DPr/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting in white couches', 'the men in yellow shirts are on a white couch', 'a group of men sitting on a stage in front of an advertisement']",sitting,Chennai
DSCF2386.JPG,https://drive.google.com/file/d/1PQRlkAEWKveoykPXrOB2HTOt6sJx8DPr/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,7,"['a group of men sitting in white couches', 'the men in yellow shirts are on a white couch', 'a group of men sitting on a stage in front of an advertisement']",sitting,Chennai
DSCF2377.JPG,https://drive.google.com/file/d/1R13yKEpyCYKoV-Mb35oMu6Lpe3nRj6KA/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,7,"['four men sitting down on chairs in front of a wall', 'six men sit on white couches with a backdrop behind them', 'an indian team are all seated on a couch at the end of a cricket tournament']",sitting,Chennai
DSCF2377.JPG,https://drive.google.com/file/d/1R13yKEpyCYKoV-Mb35oMu6Lpe3nRj6KA/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,7,"['four men sitting down on chairs in front of a wall', 'six men sit on white couches with a backdrop behind them', 'an indian team are all seated on a couch at the end of a cricket tournament']",sitting,Chennai
DSCF2377.JPG,https://drive.google.com/file/d/1R13yKEpyCYKoV-Mb35oMu6Lpe3nRj6KA/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,11/5/2023,7,"['four men sitting down on chairs in front of a wall', 'six men sit on white couches with a backdrop behind them', 'an indian team are all seated on a couch at the end of a cricket tournament']",sitting,Chennai
DSCF2377.JPG,https://drive.google.com/file/d/1R13yKEpyCYKoV-Mb35oMu6Lpe3nRj6KA/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,7,"['four men sitting down on chairs in front of a wall', 'six men sit on white couches with a backdrop behind them', 'an indian team are all seated on a couch at the end of a cricket tournament']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Ravindra Jadeja,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Ajay Mandal,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Simarjeet Singh,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Devon Conway,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Dwayne Bravo,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Prashant Solanki,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2472.JPG,https://drive.google.com/file/d/1xkkTWFsaXASF-ZjVPt4C0NeMMaBMehDR/view?usp=drivesdk,Ruturaj Gaikwad,Fujifilm,day,outdoor,close,11/5/2023,7,"['the men in yellow shirts are sitting down on white chairs', 'several men in yellow jerseys sitting down at an event', 'a man sitting in a chair next to a poster']",sitting,Chennai
DSCF2490.JPG,https://drive.google.com/file/d/178fs_JtuUd4tINgkzgZqZB9M4ZBVMgY7/view?usp=drivesdk,Ms Dhoni,Fujifilm,day,outdoor,close,11/5/2023,7,"['two men on white couches are sitting in front of some poster', 'men sitting on sofas in front of banners', 'four men sit on white sofas in front of a poster']",sitting,Chennai
DSCF2490.JPG,https://drive.google.com/file/d/178fs_JtuUd4tINgkzgZqZB9M4ZBVMgY7/view?usp=drivesdk,Ajinkya Rahane,Fujifilm,day,outdoor,close,11/5/2023,7,"['two men on white couches are sitting in front of some poster', 'men sitting on sofas in front of banners', 'four men sit on white sofas in front of a poster']",sitting,Chennai
